schema_version,timestamp_utc,run_id,source,prompt_id,prompt,base_model_repo_id,base_model_revision,tokenizer_repo_id,tokenizer_revision,jlens_repo_id,jlens_revision,jlens_filename,jlens_code_commit,runtime_dtype,attention_implementation,seed,method,layer,position,target,target_token_id,target_token,target_logit,target_rank,top_k
1,2026-09-03T06:24:37.802466+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,10,12,Mars,20403, Mars,0.66796875,1647,"[{'token_id': 220, 'token': ' ', 'logit': 6.21875}, {'token_id': 1076, 'token': '...', 'logit': 6.09375}, {'token_id': 13, 'token': '.', 'logit': 5.1875}, {'token_id': 11, 'token': ',', 'logit': 5.15625}, {'token_id': 25, 'token': ':', 'logit': 5.125}, {'token_id': 198, 'token': '\n', 'logit': 4.65625}, {'token_id': 318, 'token': ' (', 'logit': 4.625}, {'token_id': 12, 'token': '-', 'logit': 4.59375}, {'token_id': 7, 'token': '(', 'logit': 4.46875}, {'token_id': 0, 'token': '!', 'logit': 4.375}]"
1,2026-09-03T06:24:37.873084+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,10,12,Mars,20403, Mars,2.21875,35696,"[{'token_id': 93521, 'token': '´t', 'logit': 11.4375}, {'token_id': 215050, 'token': ' ´', 'logit': 11.375}, {'token_id': 17081, 'token': ' lucky', 'logit': 9.9375}, {'token_id': 7018, 'token': ' \\""', 'logit': 9.6875}, {'token_id': 53516, 'token': '´s', 'logit': 9.6875}, {'token_id': 13, 'token': '.', 'logit': 9.0625}, {'token_id': 7640, 'token': '-color', 'logit': 9.0625}, {'token_id': 56899, 'token': ' loser', 'logit': 8.6875}, {'token_id': 11674, 'token': '\\r', 'logit': 8.1875}, {'token_id': 26663, 'token': 'ropa', 'logit': 8.0}]"
1,2026-09-03T06:24:37.962441+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,11,12,Mars,20403, Mars,0.47265625,2124,"[{'token_id': 220, 'token': ' ', 'logit': 6.28125}, {'token_id': 1076, 'token': '...', 'logit': 5.53125}, {'token_id': 13, 'token': '.', 'logit': 5.28125}, {'token_id': 11, 'token': ',', 'logit': 5.21875}, {'token_id': 25, 'token': ':', 'logit': 4.96875}, {'token_id': 198, 'token': '\n', 'logit': 4.6875}, {'token_id': 318, 'token': ' (', 'logit': 4.6875}, {'token_id': 264, 'token': ' a', 'logit': 4.375}, {'token_id': 12, 'token': '-', 'logit': 4.34375}, {'token_id': 7, 'token': '(', 'logit': 4.25}]"
1,2026-09-03T06:24:37.978119+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,11,12,Mars,20403, Mars,2.125,62879,"[{'token_id': 93521, 'token': '´t', 'logit': 9.0}, {'token_id': 54983, 'token': 'odiac', 'logit': 9.0}, {'token_id': 184929, 'token': ' **「', 'logit': 8.8125}, {'token_id': 17081, 'token': ' lucky', 'logit': 8.6875}, {'token_id': 69731, 'token': ' pornstar', 'logit': 8.5625}, {'token_id': 84047, 'token': 'iedo', 'logit': 8.3125}, {'token_id': 138183, 'token': '幸福快乐', 'logit': 8.125}, {'token_id': 176033, 'token': ' **«', 'logit': 8.125}, {'token_id': 87668, 'token': '.nr', 'logit': 8.125}, {'token_id': 69691, 'token': 'urette', 'logit': 7.96875}]"
1,2026-09-03T06:24:37.981193+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,12,12,Mars,20403, Mars,-0.40234375,9204,"[{'token_id': 220, 'token': ' ', 'logit': 6.3125}, {'token_id': 13, 'token': '.', 'logit': 5.21875}, {'token_id': 1076, 'token': '...', 'logit': 5.09375}, {'token_id': 11, 'token': ',', 'logit': 5.0625}, {'token_id': 25, 'token': ':', 'logit': 5.0}, {'token_id': 318, 'token': ' (', 'logit': 4.75}, {'token_id': 198, 'token': '\n', 'logit': 4.625}, {'token_id': 264, 'token': ' a', 'logit': 4.4375}, {'token_id': 0, 'token': '!', 'logit': 4.25}, {'token_id': 12, 'token': '-', 'logit': 4.21875}]"
1,2026-09-03T06:24:37.996213+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,12,12,Mars,20403, Mars,0.890625,125121,"[{'token_id': 93521, 'token': '´t', 'logit': 8.5}, {'token_id': 54983, 'token': 'odiac', 'logit': 8.5}, {'token_id': 184929, 'token': ' **「', 'logit': 8.375}, {'token_id': 17081, 'token': ' lucky', 'logit': 8.1875}, {'token_id': 69731, 'token': ' pornstar', 'logit': 8.1875}, {'token_id': 84047, 'token': 'iedo', 'logit': 8.1875}, {'token_id': 57295, 'token': ' veggies', 'logit': 7.90625}, {'token_id': 60940, 'token': 'ilee', 'logit': 7.6875}, {'token_id': 15832, 'token': 'uno', 'logit': 7.5}, {'token_id': 244190, 'token': ' Comida', 'logit': 7.46875}]"
1,2026-09-03T06:24:38.060869+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,13,12,Mars,20403, Mars,-0.255859375,8951,"[{'token_id': 220, 'token': ' ', 'logit': 5.6875}, {'token_id': 13, 'token': '.', 'logit': 5.28125}, {'token_id': 1076, 'token': '...', 'logit': 5.25}, {'token_id': 11, 'token': ',', 'logit': 4.8125}, {'token_id': 25, 'token': ':', 'logit': 4.6875}, {'token_id': 264, 'token': ' a', 'logit': 4.5625}, {'token_id': 318, 'token': ' (', 'logit': 4.5}, {'token_id': 198, 'token': '\n', 'logit': 4.28125}, {'token_id': 0, 'token': '!', 'logit': 4.28125}, {'token_id': 328, 'token': ' ""', 'logit': 4.25}]"
1,2026-09-03T06:24:38.075473+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,13,12,Mars,20403, Mars,1.4140625,80979,"[{'token_id': 93521, 'token': '´t', 'logit': 9.75}, {'token_id': 17081, 'token': ' lucky', 'logit': 9.5625}, {'token_id': 215050, 'token': ' ´', 'logit': 8.8125}, {'token_id': 57295, 'token': ' veggies', 'logit': 8.125}, {'token_id': 84578, 'token': ' canadian', 'logit': 8.0625}, {'token_id': 3246, 'token': "" ''"", 'logit': 7.875}, {'token_id': 244190, 'token': ' Comida', 'logit': 7.84375}, {'token_id': 13856, 'token': ' crazy', 'logit': 7.78125}, {'token_id': 8276, 'token': ' biggest', 'logit': 7.78125}, {'token_id': 39832, 'token': ' french', 'logit': 7.75}]"
1,2026-09-03T06:24:38.162521+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,14,12,Mars,20403, Mars,-0.69921875,19786,"[{'token_id': 220, 'token': ' ', 'logit': 5.1875}, {'token_id': 1076, 'token': '...', 'logit': 5.0625}, {'token_id': 13, 'token': '.', 'logit': 4.71875}, {'token_id': 326, 'token': ' S', 'logit': 4.4375}, {'token_id': 318, 'token': ' (', 'logit': 4.375}, {'token_id': 50, 'token': 'S', 'logit': 4.375}, {'token_id': 264, 'token': ' a', 'logit': 4.28125}, {'token_id': 11, 'token': ',', 'logit': 4.28125}, {'token_id': 25, 'token': ':', 'logit': 4.21875}, {'token_id': 198, 'token': '\n', 'logit': 4.15625}]"
1,2026-09-03T06:24:38.177365+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,14,12,Mars,20403, Mars,1.0,69261,"[{'token_id': 17081, 'token': ' lucky', 'logit': 10.4375}, {'token_id': 215050, 'token': ' ´', 'logit': 9.625}, {'token_id': 8276, 'token': ' biggest', 'logit': 9.25}, {'token_id': 6623, 'token': ' kids', 'logit': 9.0}, {'token_id': 54349, 'token': ' alot', 'logit': 8.8125}, {'token_id': 10917, 'token': ' bigger', 'logit': 8.8125}, {'token_id': 27535, 'token': ' scary', 'logit': 8.75}, {'token_id': 38777, 'token': ' whats', 'logit': 8.4375}, {'token_id': 4859, 'token': ' pretty', 'logit': 8.4375}, {'token_id': 13856, 'token': ' crazy', 'logit': 8.4375}]"
1,2026-09-03T06:24:38.262787+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,15,12,Mars,20403, Mars,-0.671875,19602,"[{'token_id': 1076, 'token': '...', 'logit': 5.28125}, {'token_id': 13, 'token': '.', 'logit': 4.8125}, {'token_id': 220, 'token': ' ', 'logit': 4.8125}, {'token_id': 50, 'token': 'S', 'logit': 4.46875}, {'token_id': 318, 'token': ' (', 'logit': 4.4375}, {'token_id': 11, 'token': ',', 'logit': 4.3125}, {'token_id': 326, 'token': ' S', 'logit': 4.25}, {'token_id': 198, 'token': '\n', 'logit': 4.09375}, {'token_id': 264, 'token': ' a', 'logit': 4.09375}, {'token_id': 14, 'token': '/', 'logit': 4.0625}]"
1,2026-09-03T06:24:38.278279+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,15,12,Mars,20403, Mars,-0.2041015625,172228,"[{'token_id': 54349, 'token': ' alot', 'logit': 11.5625}, {'token_id': 6623, 'token': ' kids', 'logit': 11.3125}, {'token_id': 27535, 'token': ' scary', 'logit': 10.5625}, {'token_id': 17081, 'token': ' lucky', 'logit': 10.5}, {'token_id': 38777, 'token': ' whats', 'logit': 10.5}, {'token_id': 8276, 'token': ' biggest', 'logit': 10.5}, {'token_id': 80990, 'token': ' seperate', 'logit': 10.4375}, {'token_id': 57295, 'token': ' veggies', 'logit': 10.125}, {'token_id': 46089, 'token': ' skinny', 'logit': 10.0}, {'token_id': 7648, 'token': ' amazing', 'logit': 9.875}]"
1,2026-09-03T06:24:38.364784+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,16,12,Mars,20403, Mars,-0.49609375,14399,"[{'token_id': 1076, 'token': '...', 'logit': 5.625}, {'token_id': 220, 'token': ' ', 'logit': 5.21875}, {'token_id': 13, 'token': '.', 'logit': 5.0}, {'token_id': 50, 'token': 'S', 'logit': 4.625}, {'token_id': 318, 'token': ' (', 'logit': 4.4375}, {'token_id': 11, 'token': ',', 'logit': 4.40625}, {'token_id': 326, 'token': ' S', 'logit': 4.34375}, {'token_id': 30, 'token': '?', 'logit': 4.21875}, {'token_id': 1873, 'token': '…', 'logit': 4.1875}, {'token_id': 264, 'token': ' a', 'logit': 4.125}]"
1,2026-09-03T06:24:38.381905+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,16,12,Mars,20403, Mars,-1.265625,220573,"[{'token_id': 38777, 'token': ' whats', 'logit': 10.8125}, {'token_id': 8276, 'token': ' biggest', 'logit': 10.5625}, {'token_id': 10917, 'token': ' bigger', 'logit': 9.75}, {'token_id': 28018, 'token': ' english', 'logit': 9.6875}, {'token_id': 57295, 'token': ' veggies', 'logit': 9.625}, {'token_id': 16521, 'token': ' gotten', 'logit': 9.5625}, {'token_id': 54349, 'token': ' alot', 'logit': 9.5}, {'token_id': 17081, 'token': ' lucky', 'logit': 9.5}, {'token_id': 73225, 'token': ' poop', 'logit': 9.1875}, {'token_id': 27535, 'token': ' scary', 'logit': 9.125}]"
1,2026-09-03T06:24:38.386379+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,17,12,Mars,20403, Mars,-0.5078125,16159,"[{'token_id': 1076, 'token': '...', 'logit': 5.625}, {'token_id': 220, 'token': ' ', 'logit': 5.28125}, {'token_id': 13, 'token': '.', 'logit': 5.1875}, {'token_id': 12, 'token': '-', 'logit': 4.875}, {'token_id': 264, 'token': ' a', 'logit': 4.625}, {'token_id': 11, 'token': ',', 'logit': 4.625}, {'token_id': 326, 'token': ' S', 'logit': 4.59375}, {'token_id': 50, 'token': 'S', 'logit': 4.59375}, {'token_id': 14, 'token': '/', 'logit': 4.59375}, {'token_id': 318, 'token': ' (', 'logit': 4.46875}]"
1,2026-09-03T06:24:38.462339+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,17,12,Mars,20403, Mars,-1.1484375,222634,"[{'token_id': 100286, 'token': '啥', 'logit': 10.375}, {'token_id': 38777, 'token': ' whats', 'logit': 10.1875}, {'token_id': 8276, 'token': ' biggest', 'logit': 9.6875}, {'token_id': 28018, 'token': ' english', 'logit': 9.1875}, {'token_id': 57295, 'token': ' veggies', 'logit': 9.125}, {'token_id': 10917, 'token': ' bigger', 'logit': 8.875}, {'token_id': 16521, 'token': ' gotten', 'logit': 8.6875}, {'token_id': 54349, 'token': ' alot', 'logit': 8.5}, {'token_id': 71725, 'token': '-ok', 'logit': 8.4375}, {'token_id': 96407, 'token': '什么', 'logit': 8.3125}]"
1,2026-09-03T06:24:38.465342+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,18,12,Mars,20403, Mars,-0.2578125,15477,"[{'token_id': 220, 'token': ' ', 'logit': 5.59375}, {'token_id': 1076, 'token': '...', 'logit': 5.15625}, {'token_id': 264, 'token': ' a', 'logit': 5.09375}, {'token_id': 326, 'token': ' S', 'logit': 4.875}, {'token_id': 391, 'token': 'ly', 'logit': 4.875}, {'token_id': 13, 'token': '.', 'logit': 4.8125}, {'token_id': 50, 'token': 'S', 'logit': 4.6875}, {'token_id': 11, 'token': ',', 'logit': 4.46875}, {'token_id': 423, 'token': ' R', 'logit': 4.28125}, {'token_id': 380, 'token': ' M', 'logit': 4.28125}]"
1,2026-09-03T06:24:38.484272+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,18,12,Mars,20403, Mars,-1.65625,233504,"[{'token_id': 100286, 'token': '啥', 'logit': 10.125}, {'token_id': 38777, 'token': ' whats', 'logit': 9.875}, {'token_id': 96407, 'token': '什么', 'logit': 9.5}, {'token_id': 88804, 'token': ' milfs', 'logit': 9.1875}, {'token_id': 133873, 'token': '国歌', 'logit': 9.0625}, {'token_id': 93483, 'token': ' lowes', 'logit': 9.0}, {'token_id': 57295, 'token': ' veggies', 'logit': 9.0}, {'token_id': 189506, 'token': ' **.**', 'logit': 8.9375}, {'token_id': 91942, 'token': ' uranus', 'logit': 8.75}, {'token_id': 98425, 'token': '多少', 'logit': 8.375}]"
1,2026-09-03T06:24:38.562153+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,19,12,Mars,20403, Mars,0.38671875,7869,"[{'token_id': 391, 'token': 'ly', 'logit': 5.46875}, {'token_id': 220, 'token': ' ', 'logit': 5.28125}, {'token_id': 264, 'token': ' a', 'logit': 5.1875}, {'token_id': 1829, 'token': ' color', 'logit': 5.03125}, {'token_id': 96135, 'token': '色', 'logit': 4.875}, {'token_id': 427, 'token': ' r', 'logit': 4.78125}, {'token_id': 13, 'token': '.', 'logit': 4.78125}, {'token_id': 1076, 'token': '...', 'logit': 4.5}, {'token_id': 423, 'token': ' R', 'logit': 4.34375}, {'token_id': 462, 'token': ' H', 'logit': 4.21875}]"
1,2026-09-03T06:24:38.605210+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,19,12,Mars,20403, Mars,-2.25,238610,"[{'token_id': 100286, 'token': '啥', 'logit': 11.0625}, {'token_id': 96407, 'token': '什么', 'logit': 9.6875}, {'token_id': 98425, 'token': '多少', 'logit': 9.625}, {'token_id': 38777, 'token': ' whats', 'logit': 9.3125}, {'token_id': 7640, 'token': '-color', 'logit': 9.0625}, {'token_id': 27432, 'token': 'utc', 'logit': 8.875}, {'token_id': 10917, 'token': ' bigger', 'logit': 8.875}, {'token_id': 18132, 'token': '_%', 'logit': 8.8125}, {'token_id': 20391, 'token': 'colors', 'logit': 8.6875}, {'token_id': 40934, 'token': 'obody', 'logit': 8.5625}]"
